01E22343-3473-1,中国语言学史,董祥冬,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－409,文学院..
01E2416f-3688-1,元明清文学,邓丹,"周六第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,0,南402,文学院..
01E2416f-3688-1,元明清文学,邓丹,"周六第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,0,南402,文学院..
01E25046-2688-1,行政公文写作,邓玉环,"周五第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,4－205,文学院..
01E26540-2682-1,期刊编辑,胡博,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－403,文学院..
01E27044-2690-1,读者学,刘晖,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,3－102,文学院..
01E27245-2693-1,传媒与社会,申洁玲,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,4－107,文学院..
01E29341-0404-1,文化人类学,王小明,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－206,文学院..
01E30641-0404-1,英语国家国情,王小明,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－403,文学院..
01E32241-0365-1,古代汉语语法学,吴辛丑,"周三第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－201,文学院..
01E34241-0365-1,古汉语语法学,吴辛丑,"周三第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－201,文学院..
01E34341-0403-1,古汉语词汇学,郭浩瑜,"周四第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,2－301,文学院..
01E37841-0405-1,新闻出版法律法规,王立涛,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－307,文学院..
01E38241-0407-1,中国现当代小说专题研究,李金涛,"周一第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－106,文学院..
01E38441-0403-1,古代汉语词汇学,郭浩瑜,"周四第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,2－301,文学院..
01E38641-3684-1,近代汉语,郭浩瑜,"周三第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,2－401,文学院..
01E46542-0385-1,外国文学（2）,杨挺,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－203,文学院..
01E46542-0447-1,外国文学（2）,张静,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－102,文学院..
01E46542-2685-1,外国文学（2）,汪涛,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,3－203,文学院..
01E46542-2689-1,外国文学（2）,上官秋实,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－105,文学院..
01E5144b-3127-1,交际英语（2）,陈王青,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－103,文学院..
01E51740-3127-1,商务英语,陈王青,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－403,文学院..
01E68040-0332-1,新闻编辑,罗映纯,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－202,文学院..
01EB1140-2822-1,大众传播学,李法宝,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－104,文学院..
01EB3740-9344-1,电子出版技术,万斌,"周四第7,8节",★,★,★,★,★,★,★,★,★, , , , , , , , , , , ,1, ,文学院..
01EB3740-9344-1,电子出版技术,万斌,"周四第5,6节",★,★,★,★,★,★,★,★,★, , , , , , , , , , , ,1, ,文学院..
01EB8541-0462-1,音韵学,田范芬,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－108,文学院..
01EC0940-0448-1,新闻采访与写作,张建炜,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－302,文学院..
01EC3541-5017-1,摄影基础知识,周中工,"周四第7,8节",★,★,★,★,★,★,★,★,★, , , , , , , , , , , ,1,5－201,文学院..
01EC3541-5017-1,摄影基础知识,周中工,"周四第5,6节",★,★,★,★,★,★,★,★,★, , , , , , , , , , , ,1,5－201,文学院..
01ED6260-3463-1,唐诗宋词研究,彭梅芳,周二第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,4－301,文学院..
01ED6260-3463-1,唐诗宋词研究,彭梅芳,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,4－301,文学院..
