选课课号,课程名称,教师,上课时间,周1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,校区,教室,开课学院
29K20560-3310-2,人才测评原理与技术,马超,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北506,心理学..
29K20560-3310-2,人才测评原理与技术,马超,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北506,心理学..
29K20660-2868-1,人力资源管理与规划,迟毓凯,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南301,心理学..
29K20660-2868-1,人力资源管理与规划,迟毓凯,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南301,心理学..
29K20660-2868-2,人力资源管理与规划,迟毓凯,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北502,心理学..
29K20660-2868-2,人力资源管理与规划,迟毓凯,周一第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北502,心理学..
29K20840-3439-1,薪酬规划,刘志雅,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北407,心理学..
32EH2440-3417-1,文献检索与科技论文写作,曾群,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－103,信息光..
32G37761-1921-1,数学物理方法,欧阳世根,周二第2节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,1－301,信息光..
32G37761-1921-1,数学物理方法,欧阳世根,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,1－301,信息光..
32G52440-2820-1,MATLAB与数值分析,钟丽云,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,3－303机房,信息光..
32G52440-2820-2,MATLAB与数值分析,钟丽云,"周一第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,3－303机房,信息光..
32G60561-1869-1,电动力学,杨湘波,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－208,信息光..
32G60561-1869-1,电动力学,杨湘波,周三第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－208,信息光..
32G62461-1867-1,量子力学,王光辉,周四第2节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－303,信息光..
32G62461-1867-1,量子力学,王光辉,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－303,信息光..
32G62461-3067-1,量子力学,张智明,周一第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,5－202,信息光..
32G62461-3067-1,量子力学,张智明,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,5－202,信息光..
32G62461-3748-1,量子力学,邹平,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－305,信息光..
32G62461-3748-1,量子力学,邹平,周四第2节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－305,信息光..
32G65642-2882-1,物理学史,兰胜,"周二第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,1,2－102,信息光..
32G70961-4520-1,电磁场理论,洪伟毅,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－201,信息光..
32G70961-4520-1,电磁场理论,洪伟毅,周一第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－201,信息光..
32G73341-2783-1,LED技术及应用,章勇,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－202,信息光..
32G78020-1875-1,电路基础实验,陈更生,"周五第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,,信息光..
32G78020-1925-1,电路基础实验,李子孺,"周五第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,,信息光..
32G78840-3419-1,材料性能学,郭亮,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－202,信息光..
32GF2561-3210-1,信息光学,戴峭峰,周二第2节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－306,信息光..
32GF2561-3210-1,信息光学,戴峭峰,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－306,信息光..
32GF2561-3210-1,信息光学,徐文成,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－306,信息光..
32GF2561-3210-1,信息光学,徐文成,周二第2节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－306,信息光..
32GF2561-3905-1,信息光学,范海华,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－202,信息光..
32GF2561-3905-1,信息光学,范海华,周一第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－202,信息光..
32GF2641-1873-1,应用光学,於亚飞,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－205,信息光..
32GF2641-3712-1,应用光学,陆大全,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－205,信息光..
32GF502a-9396-1,光电综合实验（上）,刘胜德,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,,信息光..
32GF502a-9396-1,光电综合实验（上）,崔虎,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,,信息光..
32GF7041-1878-1,现代物理治疗学概要,赵燕平,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－202,信息光..
32GF7841-3533-1,红外技术基础与应用,侯峙云,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－106,信息光..
32GF8120-4521-1,工程光学实验,刘忠民,"周一第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,,信息光..
32GF8120-4521-2,工程光学实验,刘胜德,"周五第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,,信息光..
32GF8520-9396-1,光学信息处理实验,刘胜德,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,,信息光..
32GF8520-9396-2,光学信息处理实验,刘胜德,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,,信息光..
32GF8840-1892-1,激光器件,廖健宏,"周一第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－203,信息光..
32GF9640-3942-1,光纤激光器入门,夏长明,"周三第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,1,2－103,信息光..
32H20381-1894-1,微机原理及接口技术,陈强,"周三第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－201,信息光..
32H20381-1894-1,微机原理及接口技术,陈强,"周五第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－104,信息光..
32H20381-1894-2,微机原理及接口技术,陈强,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－201,信息光..
32H20381-1894-2,微机原理及接口技术,陈强,"周五第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－104,信息光..
32H20381-1894-3,微机原理及接口技术,陈强,"周三第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,4－201,信息光..
32H20381-1894-3,微机原理及接口技术,陈强,"周五第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,4－104,信息光..
32H43761-2887-1,数字信号处理,吕晓旭,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,1－204,信息光..
32H43761-2887-1,数字信号处理,吕晓旭,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,1－204,信息光..
32H44661-1874-1,通信原理,崔虎,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－201,信息光..
32H44661-1874-1,通信原理,崔虎,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－201,信息光..
32H44661-1874-2,通信原理,崔虎,"周二第9,10,11节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－204,信息光..
32H44720-1874-1,通信原理实验,崔虎,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,,信息光..
32H44720-1874-2,通信原理实验,崔虎,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,,信息光..
32H47861-1875-1,电路分析基础,陈更生,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,3－103,信息光..
32H47861-1875-1,电路分析基础,陈更生,周三第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,3－103,信息光..
32H47861-1925-1,电路分析基础,李子孺,周三第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,3－102,信息光..
32H47861-1925-1,电路分析基础,李子孺,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,3－102,信息光..
32H49061-1925-1,高频电子线路,李子孺,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－201,信息光..
32H49061-1925-1,高频电子线路,李子孺,周五第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－201,信息光..
32H51510-1894-1,计算机与程序设计实验,陈强,周五第1节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,,信息光..
32H52141-1924-1,传感技术及应用,罗爱平,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－203,信息光..
32H53141-3419-1,激光加工概论,郭亮,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－202,信息光..
32H53541-1920-1,无源光通信器件,黄旭光,"周三第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－202,信息光..
32H98420-1894-1,微机原理与接口实验,陈强,"周五第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,,信息光..
32H98420-1902-1,微机原理与接口实验,郭健平,"周五第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,,信息光..
32KK0940-3937-1,魅力女性形象与礼仪,贾广涵,"周三第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,1,5－103,信息光..
32X02281-3777-1,激光原理与技术,周桂耀,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,5－101,信息光..
32X02281-3777-1,激光原理与技术,周桂耀,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,5－101,信息光..
32Y01421-2879-1,学科导论,刘忠民,周一第3节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,,信息光..
32Y01421-2879-1,学科导论,王金东,周一第3节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,,信息光..
35B08361-4034-1,经济法,范少虹,周三第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B212,城市文..
35B08361-4034-1,经济法,范少虹,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B212,城市文..
35B09561-4133-1,经济学原理,师树兴,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,,城市文..
35B09561-4133-1,经济学原理,师树兴,周二第7节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,,城市文..
35B30161-4036-1,文化市场营销学,周利华,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B212,城市文..
35B30161-4036-1,文化市场营销学,周利华,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B212,城市文..
35B30441-4133-1,文化投资学,师树兴,"周三第1,2节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,教B311,城市文..
35B30441-4133-1,文化投资学,师树兴,"周三第3,4节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,教B311,城市文..
35C23040-4034-1,思想政治理论社会实践,范少虹,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B212,城市文..
35C23040-4034-1,思想政治理论社会实践,范少虹,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B212,城市文..
35C23040-4034-2,思想政治理论社会实践,范少虹,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B312,城市文..
35C23040-4034-2,思想政治理论社会实践,范少虹,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B312,城市文..
35C23040-4163-1,思想政治理论社会实践,唐富满,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B215,城市文..
35C23040-4163-1,思想政治理论社会实践,唐富满,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B215,城市文..
35C23040-4163-2,思想政治理论社会实践,唐富满,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B113,城市文..
35C23040-4163-2,思想政治理论社会实践,唐富满,"周一第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B113,城市文..
35C23040-4163-3,思想政治理论社会实践,唐富满,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B312,城市文..
35C23040-4163-3,思想政治理论社会实践,唐富满,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B312,城市文..
35C23040-4163-4,思想政治理论社会实践,唐富满,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B315,城市文..
35C23040-4163-4,思想政治理论社会实践,唐富满,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B315,城市文..
35E08240-4044-1,美学原理,万钟如,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B110,城市文..
35E16641-4014-1,艺术概论,刘莉芳,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B211,城市文..
35E46441-4164-1,外国文化史,高维杰,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B211,城市文..
35EG7261-4318-1,中国文化史,张相平,周五第3节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,,城市文..
35EG7261-4318-1,中国文化史,张相平,"周五第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,,城市文..
35EG7261-4318-1,中国文化史,张相平,"周一第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,,城市文..
35EG7361-4307-1,文化传播学,刘奕华,周一第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B110,城市文..
35EG7361-4307-1,文化传播学,刘奕华,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B110,城市文..
35EG7441-4305-1,文化商务写作,邓大情,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B110,城市文..
35EG7941-9558-1,音乐与舞蹈鉴赏,郑莹洁,周二第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B110,城市文..
35EG7941-9558-1,音乐与舞蹈鉴赏,郑莹洁,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B110,城市文..
35EG8041-4014-1,摄影与摄像技术,黄浣尘,"周二第1,2节",,,,,,,,,★,★,★,★,,,,,,,,,2,综西C401,城市文..
35EG8041-4014-1,摄影与摄像技术,黄浣尘,"周二第3,4节",,,,,,,,,★,★,★,★,,,,,,,,,2,综西C401,城市文..
35EG8041-4014-1,摄影与摄像技术,黄浣尘,"周一第1,2节",,,,,,,,,★,★,★,★,,,,,,,,,2,综西C401,城市文..
35EG8041-4014-1,摄影与摄像技术,黄浣尘,"周一第3,4节",,,,,,,,,★,★,★,★,,,,,,,,,2,综西C401,城市文..
35EG8341-4323-1,影视制作,李琴,"周三第7,8节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,信302,城市文..
35EG8341-4323-1,影视制作,李琴,"周三第5,6节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,信302,城市文..
35EG8541-9464-1,国画,陈文安,"周一第5,6节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,综西C401,城市文..
35EG8541-9464-1,国画,陈文安,"周一第7,8节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,综西C401,城市文..
35EK2240-4304-1,经典诗歌鉴赏与朗诵,刘莉芳,"周五第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,2,教C202,城市文..
35K16361-4035-1,组织行为学,周丽婷,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B113,城市文..
35K16361-4035-1,组织行为学,周丽婷,周五第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B113,城市文..
35K80361-4318-1,文化资源概论,张相平,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B110,城市文..
35K80361-4318-1,文化资源概论,张相平,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B110,城市文..
35K80461-4395-1,现代服务业管理,叶辉华,周四第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B213,城市文..
35K80461-4395-1,现代服务业管理,叶辉华,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B213,城市文..
35K80561-4469-1,大众传媒管理,王薇薇,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B212,城市文..
35K80561-4469-1,大众传媒管理,王薇薇,周三第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B212,城市文..
35K82240-4310-1,文化产业概论,方孝坤,"周二第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,,城市文..
35Y33740-4191-1,周易与人生,刘书芬,"周一第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,2,教C206,城市文..
36A10240-4222-1,知识建构与协同创新,柴少明,"周二第9,10,11节",★,★,★,★,★,★,★,★,★,★,★,★,,,,,,,,,0,南401,国际商..
36A10240-4222-2,知识建构与协同创新,柴少明,"周一第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,2,综西A304,国际商..
36B00665-9777-1,保险学,袁建华,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,综西A304,国际商..
36B00665-9777-1,保险学,袁建华,"周一第3,4节",★,,★,,★,,★,,★,,★,,★,,★,,★,,,,2,综西A304,国际商..
36B04741-4129-1,国际商务,庄靖瑶,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B214,国际商..
36B04747-4129-1,国际商务,庄靖瑶,"周三第3,4节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,教B109,国际商..
36B07663-4119-1,金融学概论,马赞军,周二第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B113,国际商..
36B07663-4119-1,金融学概论,马赞军,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B113,国际商..
36B07663-4119-2,金融学概论,马赞军,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B211,国际商..
36B07663-4119-2,金融学概论,马赞军,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B211,国际商..
36B12663-4404-1,市场营销,郑丹凌,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B113,国际商..
36B12663-4404-1,市场营销,郑丹凌,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B113,国际商..
36B12663-4404-2,市场营销,郑丹凌,周二第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B211,国际商..
36B12663-4404-2,市场营销,郑丹凌,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B211,国际商..
36B13941-9778-1,微观经济学,潘晓健,周五第3节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,综西A402,国际商..
36B13941-9778-1,微观经济学,潘晓健,"周五第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,综西A402,国际商..
36B13961-4040-1,微观经济学,杨干生,周二第7节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,,国际商..
36B13961-4040-1,微观经济学,杨干生,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,,国际商..
36B13961-4040-2,微观经济学,杨干生,周一第7节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,,国际商..
36B13961-4040-2,微观经济学,杨干生,"周一第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,,国际商..
36B15565-4136-1,证券投资学,黄玮,"周五第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B215,国际商..
36B15565-4136-1,证券投资学,黄玮,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B215,国际商..
36B26145-4398-1,企业经营决策沙盘模拟,李晓春,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,信103,国际商..
36B26145-4398-1,企业经营决策沙盘模拟,李晓春,周三第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,信103,国际商..
36B26145-4398-2,企业经营决策沙盘模拟,李晓春,周三第2节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,信103,国际商..
36B26145-4398-2,企业经营决策沙盘模拟,李晓春,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,信103,国际商..
36B31263-9467-1,土地与房产经济学,Martin Wersing,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,综西A403,国际商..
36B31263-9467-1,土地与房产经济学,赵淑芳,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,综西A403,国际商..
36B31465-4223-1,公司金融,王诗华,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,综西A304,国际商..
36B31465-4223-1,公司金融,Marc Gronwald,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,综西A304,国际商..
36B31667-4155-1,金融实证研究方法,逄淑梅,"周二第3,4节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,信103,国际商..
36B31667-4155-1,金融实证研究方法,逄淑梅,"周二第1,2节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,信103,国际商..
36B31767-0000-1,房地产组合投资,,"周一第5,6节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,综西A304,国际商..
36B31767-0000-1,房地产组合投资,,"周一第7,8节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,综西A304,国际商..
36C06163-9465-1,经济法,曾微雨,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B212,国际商..
36C06163-9465-1,经济法,曾微雨,周四第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B212,国际商..
36C06163-9465-2,经济法,曾微雨,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B110,国际商..
36C06163-9465-2,经济法,曾微雨,周五第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B110,国际商..
36E33741-9458-1,论文写作与方法,毛荣坤,"周三第3,4节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,教B314,国际商..
36E54465-9459-1,商务英语写作,杨超,周四第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B215,国际商..
36E54465-9459-1,商务英语写作,杨超,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B215,国际商..
36E54465-9459-2,商务英语写作,杨超,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B215,国际商..
36E54465-9459-2,商务英语写作,杨超,周三第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B215,国际商..
36E54641-9459-1,第二外语-商务英语（1）,杨超,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B214,国际商..
36EG6341-9458-1,法语翻译理论与实务（1）,毛荣坤,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B214,国际商..
36EG6343-9458-1,法语翻译理论与实务（3）,毛荣坤,"周二第5,6节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,2,教B314,国际商..
36EG6661-9102-1,中级法语听说实践,甄华宇,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B112,国际商..
36EG6661-9102-1,中级法语听说实践,甄华宇,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B112,国际商..
36EG6661-9102-1,中级法语听说实践,甄华宇,周一第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B112,国际商..
36EG6661-9102-1,中级法语听说实践,甄华宇,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B112,国际商..
36EG6721-9463-1,高级法语听说实践（1）,Gael,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,2,教B214,国际商..
